LGA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
LGA17550,3,0,0,3,0,3,0,0,0,14,0,22,0,0,0,3,0,0,0,0,0,3,3,6,0,3,0,3,0,5,0,4,0,10,0,32,0,0,0,0,0,3,0,4,0,3,0,14,0,5,0,3,0,6,0,14,0,36,0,62,3,7,0,7,0,8,0,28,0,42,0,100,10,19,0,17,0,33,0,61,3,80,3,222,12,33,0,40,5,101,4,80,11,104,3,387,23,57,3,175,14,197,3,87,15,134,3,707,67,69,8,247,17,194,5,73,7,99,11,811,84,68,9,319,19,173,6,51,6,68,0,820,116,36,4,274,30,149,10,30,9,55,0,716,268,77,16,577,48,206,33,27,7,67,4,1335,271,39,9,405,36,85,14,26,0,22,0,906,193,22,4,222,29,41,9,8,0,13,0,544,114,13,3,74,16,65,3,10,6,3,0,299,205,16,3,224,19,42,8,15
LGA17620,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,3,0,3,0,5,0,15,0,3,0,0,0,7,0,6,0,8,0,25,6,3,0,3,3,21,0,10,0,10,0,54,4,3,0,24,3,28,4,4,0,15,0,97,12,8,0,33,0,30,0,3,5,3,0,98,28,3,0,30,0,34,0,4,0,3,0,113,22,3,0,36,10,20,4,11,3,3,0,115,63,6,3,82,3,66,0,4,3,0,0,240,44,13,0,89,0,14,5,3,3,0,0,174,57,8,0,48,7,0,5,0,0,3,0,119,36,0,4,15,3,12,0,0,0,0,0,71,56,3,5,46,8,10,5,3
LGA17640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,3,0,0,0,7,0,3,0,3,0,3,0,4,0,5,0,17,3,4,0,10,0,10,0,4,4,11,0,35,4,3,0,15,0,13,3,3,0,5,0,49,7,3,0,26,3,10,0,6,0,5,0,60,13,3,0,41,0,12,4,0,0,8,0,78,15,3,0,28,0,7,0,0,0,3,0,60,25,3,3,38,4,16,3,3,3,9,0,105,20,6,0,40,4,4,0,0,0,4,0,79,28,0,0,22,0,3,0,0,0,0,0,55,21,3,0,9,0,3,0,0,0,0,0,35,21,0,0,14,4,5,0,0
LGA17650,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,3,0,7,0,22,3,0,0,3,0,8,0,13,0,6,0,37,4,3,0,12,0,4,0,8,0,15,0,53,11,7,0,32,3,12,0,8,0,4,0,74,8,3,0,21,6,11,0,3,0,5,0,56,11,3,0,25,3,6,3,7,0,0,0,61,20,3,0,41,3,7,0,3,0,3,0,86,24,0,0,17,3,4,6,0,0,0,0,49,17,0,0,11,0,3,0,0,0,0,0,30,13,0,0,3,0,0,0,0,0,0,0,14,16,0,0,7,0,4,0,0
LGA17750,4,0,0,0,0,4,0,0,0,7,0,20,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,3,0,0,0,10,0,5,0,0,0,4,0,4,0,23,0,48,0,0,0,0,0,6,0,13,0,26,0,51,5,0,0,9,3,24,0,21,3,41,4,106,6,3,0,28,0,77,3,29,3,45,0,198,20,22,0,88,10,133,3,29,7,45,3,359,44,31,0,172,14,126,14,27,7,40,0,482,65,23,3,240,11,123,4,22,3,27,0,522,115,21,4,241,33,117,6,14,4,9,0,570,355,27,3,446,65,159,12,27,4,22,3,1124,356,21,13,336,51,57,8,11,3,6,0,860,252,12,3,192,32,25,5,5,0,6,0,540,171,4,8,72,24,40,3,4,0,3,3,323,262,11,6,186,14,45,4,6
LGA17850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,3,0,10,0,3,0,0,0,21,5,0,0,4,0,14,0,3,0,3,0,34,4,0,0,14,0,5,0,0,0,3,0,29,8,3,0,13,0,8,0,0,0,0,0,29,11,3,0,3,0,5,0,0,0,0,0,21,11,0,0,19,0,0,0,0,0,0,0,35,3,0,0,15,0,0,0,0,0,0,0,21,3,0,0,4,0,0,0,0,0,0,0,14,3,0,0,3,0,3,0,0,0,0,0,10,7,0,0,5,0,0,0,0
LGA17900,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,3,0,0,0,8,5,0,0,3,0,3,0,0,3,17,0,29,3,3,0,3,0,7,0,9,0,5,0,27,3,0,0,5,3,9,0,3,3,7,0,34,0,5,0,8,3,10,0,6,0,14,0,46,0,3,0,14,0,8,0,3,0,7,0,33,3,0,0,13,0,3,0,0,0,0,0,20,14,0,0,18,3,7,0,0,0,0,0,47,17,0,0,13,0,0,0,0,0,0,0,30,6,0,0,7,4,0,0,0,0,0,0,14,3,0,0,0,3,3,0,0,0,0,0,10,9,0,0,3,0,0,0,0
LGA17950,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,0,0,9,5,0,0,9,0,10,0,0,0,0,0,19,3,0,0,12,0,3,0,0,0,0,0,19,8,3,0,12,0,3,0,0,0,0,0,27,11,0,0,10,0,9,0,0,0,0,0,37,13,0,0,13,0,0,3,0,0,0,0,30,10,0,0,3,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,3,0,0,0,0
LGA18020,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,12,0,19,3,0,0,3,0,3,0,0,0,4,0,14,0,3,0,7,0,7,0,7,0,10,0,33,15,0,0,13,0,9,0,9,0,16,0,67,5,6,0,24,0,17,0,4,0,16,0,77,7,4,0,38,3,11,0,6,0,7,0,82,7,0,0,29,4,7,0,3,3,5,0,57,10,3,0,17,4,11,0,0,3,0,0,44,29,3,0,43,3,19,0,0,0,0,0,103,17,4,0,20,0,4,0,0,0,0,0,51,4,0,0,9,0,0,3,0,0,3,0,24,9,0,0,3,0,0,0,4,0,0,0,14,11,0,0,14,0,0,0,0
LGA18050,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,9,0,10,0,0,0,0,0,0,0,3,0,6,0,14,0,0,0,0,0,0,0,3,0,9,0,10,3,3,0,3,0,7,0,10,3,3,0,32,3,5,0,10,0,5,0,13,0,15,0,51,3,11,0,10,0,32,0,21,3,10,0,92,9,17,0,28,0,39,4,17,5,21,0,140,16,27,0,58,0,47,0,16,3,32,0,195,20,17,0,70,3,47,0,18,0,11,0,190,26,16,0,76,8,48,6,7,3,9,0,200,95,31,4,187,17,148,4,31,10,20,0,543,117,22,8,228,23,65,3,17,0,23,0,500,135,20,3,207,32,49,3,11,0,10,0,470,145,9,6,113,29,308,0,21,14,18,3,664,879,64,16,1040,171,386,24,51
LGA18100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,7,0,11,0,0,0,6,0,5,0,7,0,7,0,25,4,0,0,10,3,4,0,4,0,5,0,28,3,0,0,18,0,10,0,0,0,3,0,36,4,0,0,14,0,0,0,3,0,0,0,32,4,0,0,6,0,0,0,0,0,0,0,14,16,3,0,13,0,3,0,0,0,0,0,37,9,0,0,12,3,0,0,0,0,0,0,26,7,0,0,9,0,0,0,0,0,0,0,19,5,0,0,0,0,3,0,0,0,0,0,6,10,0,0,12,0,0,0,0
LGA18200,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,0,0,3,0,0,0,0,0,6,0,15,3,0,0,3,0,0,0,4,0,10,0,20,3,3,0,6,0,8,0,3,0,16,0,47,10,0,0,21,0,11,4,5,0,8,0,54,8,7,3,25,4,16,0,0,4,3,0,71,3,0,0,16,5,7,0,0,0,5,0,33,14,0,0,11,0,18,0,0,0,7,0,48,25,0,0,35,6,7,8,6,3,3,0,90,18,0,0,26,4,3,0,0,0,3,0,54,14,0,0,18,3,6,0,0,0,0,0,41,5,0,0,5,0,3,0,0,0,0,0,14,21,0,0,19,0,0,0,0
LGA18230,0,0,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,3,0,5,3,3,0,0,0,3,0,0,0,5,0,17,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,3,0,0,0,16,0,27,5,5,0,4,0,15,0,6,0,21,0,55,6,7,0,9,0,20,0,9,0,48,0,107,17,13,0,20,3,65,5,32,3,39,0,186,27,23,5,82,3,116,4,25,3,52,0,332,65,34,5,131,12,88,6,24,7,34,0,407,60,18,4,158,19,101,8,13,8,17,0,402,103,13,0,165,23,84,3,3,3,15,0,424,260,27,3,297,34,93,9,12,3,13,0,744,258,17,3,224,35,48,11,4,3,11,0,609,181,3,0,130,27,18,4,3,0,10,0,377,119,3,4,56,13,20,0,4,0,0,0,220,190,8,4,95,21,12,3,3
LGA18250,4,3,0,0,0,5,0,0,0,56,0,71,0,0,0,0,0,3,0,3,0,11,0,22,0,0,0,5,0,0,0,9,0,16,0,26,0,0,0,3,0,3,0,8,0,12,0,27,3,3,0,0,0,0,0,13,0,33,0,53,0,9,0,5,0,16,0,17,3,31,0,77,8,13,0,10,0,40,0,22,4,44,0,143,5,12,0,24,3,58,3,34,8,29,0,169,13,20,3,48,3,88,0,27,8,46,0,258,29,27,0,83,3,124,3,30,9,51,0,358,32,26,3,85,5,123,0,22,3,28,0,319,60,20,3,102,10,130,0,18,3,36,0,391,174,38,7,212,24,395,13,46,3,61,3,985,205,37,7,275,39,114,11,30,5,45,0,763,210,30,3,213,41,56,4,24,3,26,0,613,206,13,3,128,30,498,0,31,13,33,0,957,1312,67,23,1345,174,644,20,91
LGA18350,3,0,0,0,0,0,0,3,0,7,0,11,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,3,0,4,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,10,0,19,0,30,0,5,0,0,0,9,0,10,0,4,3,37,0,11,0,14,0,17,0,9,3,23,0,70,5,19,0,21,0,38,0,23,3,34,0,136,18,28,0,63,3,86,3,27,3,38,3,276,32,22,3,116,10,99,3,31,3,32,4,348,39,17,3,149,7,94,3,22,3,30,0,368,60,20,3,154,16,87,3,9,7,22,0,374,179,38,13,332,30,139,7,21,3,34,5,799,148,13,4,263,23,55,5,10,5,18,3,548,144,11,0,142,7,22,7,8,0,3,0,348,90,7,0,65,11,57,0,14,0,5,0,253,212,9,3,214,18,64,10,3
LGA18400,0,0,0,0,0,4,0,0,0,10,0,17,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,5,0,4,0,12,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,18,0,3,0,7,0,12,0,6,0,8,0,41,4,3,0,5,0,15,0,10,0,35,0,75,0,8,0,16,7,42,0,21,3,27,5,132,20,12,3,71,3,113,3,26,9,58,0,318,31,22,3,123,13,90,0,21,13,28,0,334,43,16,3,154,12,132,0,21,5,33,3,431,87,27,3,193,16,139,11,19,12,23,0,521,287,38,14,442,54,229,19,29,9,47,4,1169,260,22,9,420,51,94,15,18,3,20,0,917,265,17,15,235,35,53,3,13,0,13,4,659,215,6,3,134,24,79,3,0,3,0,0,476,431,14,11,296,35,91,9,13
LGA18450,4,0,3,3,0,0,0,7,0,57,3,77,3,0,0,0,0,0,0,6,3,12,0,28,3,4,0,0,0,10,0,14,0,30,0,64,0,0,0,0,0,3,0,3,0,24,0,29,4,3,0,3,0,14,0,32,4,143,3,210,5,9,0,12,0,26,0,64,10,117,0,246,11,25,3,25,0,77,3,110,11,182,0,450,14,44,0,75,4,190,5,128,20,241,3,735,36,79,7,201,19,362,12,136,36,295,9,1184,94,103,8,414,36,399,18,124,24,293,6,1513,130,66,6,531,52,445,19,89,12,184,0,1549,220,83,14,673,50,431,29,75,20,163,0,1748,673,149,18,1498,153,779,34,126,36,202,6,3667,754,80,38,1419,139,335,30,86,21,102,5,3019,650,66,21,879,110,186,32,47,8,66,0,2055,506,25,16,394,84,251,15,28,20,24,0,1361,1112,74,23,1126,128,292,33,36
LGA18500,3,0,0,0,0,4,0,0,0,21,0,27,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,4,0,6,0,9,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,4,0,4,0,4,0,4,0,23,0,9,0,6,0,12,0,11,0,13,0,48,10,10,0,19,0,24,0,15,3,11,0,87,10,6,0,23,0,20,3,9,0,16,0,88,13,7,3,29,0,31,3,8,4,13,0,111,15,5,0,27,0,35,3,17,0,12,0,117,49,21,0,94,13,95,3,19,4,28,3,331,78,16,0,141,19,42,3,13,0,18,3,336,82,8,6,131,13,33,3,25,0,15,0,315,79,13,3,61,13,329,6,21,18,19,3,565,785,75,11,861,148,523,15,88
LGA18710,3,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,12,0,0,0,0,0,7,0,0,0,8,0,24,3,0,0,5,0,11,0,10,0,6,0,38,9,11,3,19,0,23,3,7,3,13,0,85,14,10,3,38,0,28,0,6,0,4,0,98,12,7,0,35,6,29,0,8,3,6,3,107,26,6,0,49,5,25,0,5,0,4,0,125,59,5,3,104,22,59,6,9,4,12,0,277,91,11,3,102,16,13,4,3,3,5,0,254,64,8,0,75,22,9,4,3,0,3,0,183,75,3,3,37,10,18,4,0,0,0,0,149,222,6,6,127,21,37,3,3
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,3,0,0,0,0,0,14,3,0,0,3,0,3,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,3,0,0,0,0,0,0,0,14,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0
LGA19499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
