LGA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
LGA14200,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,13,0,11,11,4,3,4,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,9,0,0,3,4,5,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
LGA14300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,3,0,0,0,0,0,0,14,7,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,11,0,0,0,3,0,0,0,3,0,0,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14350,0,0,0,9,0,5,3,0,0,0,0,0,0,0,4,24,0,0,0,0,3,8,7,9,3,0,0,0,6,6,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,6,6,5,0,0,0,0,0,0,7,34,0,35,16,18,12,6,3,6,4,0,0,0,0,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0,7,0,10,10,3,0,0,6,45,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,5
LGA14400,0,0,0,11,5,4,11,10,3,3,0,0,0,0,0,48,0,0,0,0,5,13,14,10,6,0,0,0,0,3,8,59,0,0,8,5,0,0,5,0,0,0,0,0,0,0,0,17,0,7,7,0,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,15,0,34,27,11,9,3,12,7,0,4,0,0,0,0,3,106,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,3,0,0,4,4,0,0,0,3,0,0,3,20,0,0,3,4,3,0,5,11,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,20,8,11,3,11
LGA14500,4,4,11,67,40,63,99,52,9,3,17,10,12,4,16,400,17,69,91,59,209,1337,2320,1608,331,405,403,451,505,239,353,8390,0,3,36,21,3,13,4,0,0,0,0,0,0,0,3,81,3,22,37,34,15,17,11,4,0,3,0,3,3,0,0,148,6,5,15,19,38,25,26,12,6,0,3,3,0,0,3,167,11,81,73,60,48,53,116,70,11,15,11,4,12,16,17,592,0,21,34,29,0,7,6,0,0,0,0,0,0,0,0,104,3,17,60,144,501,1126,513,208,37,48,54,61,83,29,69,2956,5,29,33,161,183,404,494,278,37,55,69,53,89,74,44,2004,0,8,17,45,59,102,179,45,11,11,11,9,4,0,19,526,0,3,7,44,172,247,171,236,64,53,48,24,40,14,19,1135,0,0,0,3,3,3,14,3,0,3,0,0,0,0,0,32,0,11,25,34,35,103,76,60
LGA14550,0,0,0,4,3,0,3,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,5,7,13,15,3,0,0,0,0,0,0,0,4,55,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,0,0,5,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
LGA14600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14650,0,5,10,39,33,37,51,34,8,12,4,5,7,3,9,264,0,12,18,13,29,72,95,118,18,25,25,27,31,10,23,522,0,12,30,61,10,6,8,7,0,0,0,0,0,0,3,128,0,11,10,19,0,6,4,11,0,0,0,3,0,0,3,69,3,9,12,12,26,42,17,10,0,0,4,0,0,0,13,150,4,469,159,50,35,20,38,22,10,3,7,5,3,8,31,883,0,43,43,31,6,3,0,0,0,0,0,0,0,0,9,138,0,0,6,16,27,30,17,13,5,0,0,4,0,3,3,116,0,23,14,68,25,45,112,201,32,33,30,27,32,9,27,668,0,11,11,5,6,17,43,21,7,5,3,4,9,0,3,155,0,0,0,0,3,7,8,21,0,5,0,0,4,9,0,58,0,0,0,3,3,3,6,10,0,0,0,0,9,0,0,27,0,7,30,55,26,41,52,47
LGA14700,0,0,3,10,13,22,41,17,6,3,3,4,7,3,6,136,3,7,21,14,53,291,377,337,56,57,70,56,65,25,51,1476,0,7,23,28,0,6,4,0,3,0,3,0,0,0,0,70,0,8,28,19,4,6,3,3,0,0,0,0,8,0,4,86,0,0,9,15,3,11,9,7,0,0,0,0,3,0,0,71,9,26,24,17,18,20,37,22,5,0,3,9,4,7,8,196,0,7,37,16,0,0,0,4,0,0,0,0,0,0,0,68,0,0,19,47,100,173,95,34,7,10,6,9,17,0,9,514,0,3,3,31,40,86,147,182,37,46,83,65,67,57,17,856,0,0,4,14,24,23,31,32,4,5,3,3,4,0,6,158,0,0,0,11,54,57,43,80,19,29,34,14,32,19,9,398,0,0,0,3,5,0,4,0,0,0,0,0,0,0,0,7,0,0,4,20,17,46,43,35
LGA14750,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,4,0,0,0,0,4,0,0,19,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,0,3,7,0,0,0,18,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,20,34,3,3,3,6,0,0,0,88,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA14850,0,0,3,14,14,11,17,13,3,0,3,0,3,0,4,85,0,0,3,0,0,9,19,10,0,0,3,4,8,3,8,64,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,16,0,5,3,3,4,7,3,3,0,4,0,0,0,0,0,29,0,33,29,8,45,40,33,16,0,0,3,0,3,0,5,220,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,13,5,0,4,0,0,0,0,0,0,0,0,19,0,3,9,7,10,7,8,41,6,7,0,3,6,4,0,108,0,3,0,0,3,5,15,6,0,3,0,0,0,7,0,47,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,4,14,10,9
LGA14870,0,0,0,0,3,3,0,3,0,0,0,0,0,0,3,13,0,0,3,0,3,8,8,15,3,4,0,0,0,0,14,53,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,3,4,6,0,0,0,0,0,0,0,7,26,0,30,23,10,3,4,0,0,3,0,0,0,0,0,3,78,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,5,3,3,0,0,0,0,0,0,0,6,16,0,0,0,5,0,3,12,21,0,3,0,3,8,0,3,63,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,12,0,0,0,0,0,0,4,7,0,0,0,0,0,0,11,19,0,0,5,8,3,3,7,0
LGA14900,0,3,3,8,10,23,42,13,3,0,3,3,3,5,0,129,3,8,25,31,236,714,609,485,65,78,63,68,65,39,88,2589,0,18,156,383,73,222,840,21,3,3,5,3,11,3,27,1769,0,19,58,155,65,354,269,219,37,61,67,35,32,17,19,1413,0,0,9,71,416,2435,2084,827,133,96,108,124,64,52,132,6541,0,167,94,65,32,38,67,24,4,0,3,5,10,0,14,518,0,42,317,312,52,59,35,26,11,18,15,0,0,0,48,937,0,3,0,23,79,126,71,23,0,0,6,3,3,0,12,343,0,3,11,84,107,818,1362,1606,166,226,235,208,212,138,90,5265,0,3,5,25,86,177,338,122,20,21,6,14,13,5,29,861,0,0,0,37,80,196,205,143,36,64,128,21,18,3,10,932,0,0,11,130,231,1022,2925,2413,567,389,845,487,407,316,132,9885,0,4,17,41,20,41,21,14
LGA14920,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA14950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15050,0,0,3,9,7,6,17,15,4,0,3,6,0,0,4,83,0,0,0,4,8,30,29,49,9,8,3,11,0,3,8,162,0,3,3,13,0,0,0,0,0,0,0,0,0,0,3,22,0,5,8,0,0,0,8,5,0,0,0,0,0,0,0,30,0,0,0,3,3,13,18,13,9,0,0,3,0,0,3,77,0,147,54,19,11,10,3,8,6,10,0,0,0,0,10,270,0,17,7,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,13,8,12,3,3,0,0,0,0,0,0,0,42,0,3,0,10,7,20,65,168,19,28,16,14,18,11,8,407,0,8,3,0,0,4,11,6,0,3,0,0,0,3,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,14,0,3,7,15,9,7,10,13
LGA15240,0,0,7,20,7,22,22,5,3,0,0,0,0,3,0,94,0,5,3,3,4,21,27,22,6,0,4,13,4,5,9,122,0,0,17,20,6,3,0,0,0,0,0,0,0,0,3,56,0,19,17,9,3,0,11,7,0,0,0,0,3,0,0,68,3,3,3,10,0,12,6,3,0,0,0,0,0,0,0,41,0,128,103,40,29,15,25,9,3,0,3,0,0,5,11,377,0,7,13,5,3,0,0,0,0,3,0,0,0,0,0,32,0,3,0,9,9,5,7,0,0,0,0,0,0,0,0,32,0,5,5,16,3,4,18,63,13,29,8,14,9,12,6,205,0,10,8,5,3,9,10,3,3,0,4,3,4,0,0,52,0,0,0,3,0,3,0,3,0,0,0,3,0,0,0,19,0,0,0,4,3,3,3,4,0,0,0,0,0,0,0,17,0,10,20,43,14,23,8,0
LGA15270,0,0,0,7,3,0,3,3,0,0,0,0,0,0,0,21,0,0,3,0,0,0,3,5,0,5,3,0,0,0,9,36,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,18,0,27,21,16,0,8,0,0,0,0,0,0,0,0,3,77,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,25,3,0,0,0,0,0,5,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,9
LGA15300,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,22,0,0,6,6,0,0,0,45,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,27,0,7,3,3,7,0,3,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
LGA15350,0,0,7,20,15,25,32,18,4,3,8,5,7,0,0,142,0,7,3,3,12,109,126,72,18,22,28,42,41,13,17,520,3,4,14,15,0,10,5,3,0,0,0,10,0,0,4,62,0,16,19,4,0,3,0,0,0,0,0,0,0,0,3,46,0,3,3,3,6,7,7,3,0,0,0,0,0,0,0,31,5,22,31,15,20,24,42,21,16,11,8,3,6,0,12,219,0,14,19,8,0,0,3,0,0,0,0,0,0,0,3,46,0,4,4,14,28,41,40,28,4,0,7,5,7,7,0,207,0,6,4,29,21,38,28,35,6,6,12,18,16,4,3,231,0,3,3,4,7,3,12,7,0,0,8,3,0,0,0,57,0,0,3,4,10,25,10,6,5,0,3,0,4,0,0,76,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,11,0,0,6,15,18,32,33,36
LGA15520,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,14,0,23,9,3,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,4,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
LGA15560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,11,0,3,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA15650,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,15,0,0,3,0,4,4,4,12,0,7,0,0,0,0,14,47,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,7,11,0,6,0,3,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,12,0,0,0,3,3,3,3,24,3,14,7,3,4,3,7,82,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,4,7,11
LGA15700,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,27,0,0,0,0,3,4,4,7,0,3,0,0,0,0,0,18,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0,23,0,34,21,3,11,4,0,0,0,0,0,0,0,0,3,78,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,0,0,4,4,4,0,0,5,0,3,0,4,0,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,4,5
LGA15750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,3,6,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,4,3,0,4,3,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,4,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
LGA15800,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15850,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
LGA15900,0,3,12,34,30,34,65,57,19,21,5,10,13,5,9,322,0,6,13,7,35,86,178,313,55,97,111,214,328,158,110,1718,0,3,23,97,7,7,25,0,0,0,0,0,0,0,8,177,0,7,11,13,3,10,5,20,0,0,5,3,0,0,4,84,0,0,0,18,19,34,24,12,0,9,0,0,4,3,3,139,0,261,66,42,30,30,48,37,9,7,7,11,10,3,41,601,3,87,136,84,19,7,3,0,3,0,0,0,0,3,20,370,3,0,0,12,41,41,23,29,14,3,16,26,28,19,23,279,0,13,6,42,30,45,157,292,69,131,88,99,95,64,32,1156,0,3,3,6,4,14,36,27,3,9,4,3,13,3,4,133,0,0,0,0,3,9,12,47,33,37,34,13,28,21,6,241,0,0,0,0,0,3,10,3,0,8,27,24,8,10,8,109,0,3,18,45,20,62,35,46
