LGA_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
LGA17640,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,38,26,11,0,99,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
LGA17650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,16,18,22,12,4,75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA17750,3,8,15,64,21,9,0,0,0,129,0,0,0,0,3,3,0,3,0,8,0,9,4,19,6,3,3,0,0,39,0,23,20,57,81,79,73,42,24,410,0,0,4,9,5,3,5,0,0,27,0,0,0,5,3,0,0,0,0,14,0,0,0,8,0,8,23,6,16,61,0,0,0,0,0,4,3,5,0,11,0,0,0,16,4,6,0,0,0,25,0,44,21,187,23,11,9,7,0,311,0,0,0,7,5,6,0,0,0,16,3,7,6,9,6,3,0,0,0,32,0,0,6,7,3,4,0,0,0,22,0,20,0,13,0,0,4,0,0,48,0,0,0,3,0,4,3,3,6,24,0,0,0,5,0,0,0,0,0,11,0,3,12,26,3,0,0,0,0,42,0,0,4,0,0,0,0,0,0,8,6,7,0,25,13,7,3,0,0,65,0,0,0,0,0,0,0,0,0,8
LGA17850,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,11,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA17900,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,11,8,6,0,40,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17950,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18020,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,18,34,12,8,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,6,0,3,18,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,0,0,9,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA18050,9,15,84,143,75,42,47,25,27,467,0,0,0,8,3,11,3,8,3,38,0,0,0,0,0,19,12,22,13,67,12,116,140,1305,302,129,143,88,42,2277,0,0,0,12,9,13,7,7,0,45,5,9,55,242,18,12,17,14,5,371,0,5,16,172,37,24,42,18,20,344,3,0,0,6,5,22,24,44,15,121,3,8,13,43,19,18,6,5,0,115,6,9,3,49,17,19,26,15,6,157,0,0,3,48,9,16,13,6,4,95,0,0,0,27,9,11,3,3,0,52,0,0,0,3,4,0,4,7,4,19,0,3,27,389,35,15,13,7,9,501,0,3,22,214,13,14,32,52,28,388,0,4,17,126,32,19,5,10,0,212,0,0,12,72,10,12,0,0,0,109,0,0,0,6,13,5,7,3,3,39,3,0,3,45,24,15,8,6,0,104,0,0,0,0,0,3,15,8,3,32
LGA18100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,5,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
LGA18200,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,17,10,8,0,56,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA18230,3,6,9,51,13,10,3,0,0,95,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,0,0,0,10,0,3,8,35,41,58,66,29,14,254,0,0,6,14,0,9,0,0,0,24,0,0,0,3,0,0,0,3,0,9,0,0,9,12,4,4,10,3,0,42,0,0,0,0,0,7,3,5,0,11,0,0,0,4,0,4,0,0,0,12,3,16,7,116,14,10,4,5,0,179,0,0,0,10,0,0,0,0,0,16,0,0,0,13,0,0,0,0,0,13,0,0,0,4,0,0,0,0,0,4,0,3,0,8,4,3,3,3,0,18,0,3,0,3,0,5,3,3,3,22,0,0,0,5,0,0,0,0,0,3,0,0,3,17,0,0,0,0,0,22,0,0,0,0,3,4,0,0,0,17,0,0,0,10,5,3,3,3,0,22,0,0,0,0,0,0,0,0,0,4
LGA18250,46,188,634,2003,722,530,297,174,55,4655,0,0,0,12,11,20,44,38,8,137,0,0,0,5,10,15,26,15,4,75,27,115,75,325,255,142,146,60,61,1198,0,0,3,28,21,9,3,5,4,77,0,10,11,44,7,5,4,4,6,79,0,0,7,40,17,14,22,6,10,131,0,0,0,0,6,11,31,24,5,74,21,57,116,500,203,253,143,61,8,1360,45,93,30,575,61,43,42,19,11,921,0,6,53,195,47,35,20,17,5,370,3,11,4,120,43,53,21,18,7,287,0,0,0,3,3,5,0,6,0,21,4,11,0,63,26,15,10,5,4,138,0,0,9,17,14,23,72,73,35,247,28,61,52,399,202,69,28,15,3,863,21,66,210,588,180,92,40,7,3,1203,0,0,3,16,34,40,32,17,6,152,5,23,38,235,109,86,70,21,9,594,0,0,0,0,4,5,0,3,0,14
LGA18350,0,8,35,18,15,12,4,8,0,100,0,0,0,3,8,4,8,3,0,17,0,0,0,0,4,3,4,0,3,16,3,29,37,98,212,295,386,215,81,1355,0,0,0,7,4,9,6,3,0,33,0,3,0,7,3,6,5,3,0,28,0,3,4,13,18,23,58,29,16,162,0,0,0,3,3,6,13,7,3,35,0,0,18,3,3,8,7,0,0,43,0,6,7,45,6,15,7,7,0,93,0,0,0,6,7,0,4,4,4,18,0,0,0,7,3,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3,0,0,0,4,12,7,10,9,3,50,0,3,0,6,5,11,22,15,8,74,0,0,0,6,8,3,3,0,0,23,0,0,4,3,3,6,0,0,0,15,0,0,0,3,3,3,3,0,0,10,0,0,0,4,5,3,0,0,0,23,0,0,0,0,4,8,14,3,0,31
LGA18400,0,3,3,24,13,16,6,0,0,76,0,0,0,7,11,12,8,4,0,45,0,0,0,0,6,0,3,0,3,11,3,14,23,109,217,228,209,121,23,945,0,0,0,15,3,5,0,0,0,32,0,0,0,0,12,0,4,0,0,21,0,0,3,17,12,21,28,14,5,109,0,0,0,0,0,11,4,7,0,27,0,0,4,3,3,3,0,0,0,20,0,0,3,9,0,5,4,3,3,32,0,0,0,4,0,7,0,0,0,15,0,0,0,0,0,3,4,0,0,12,0,0,0,4,0,3,0,0,0,7,0,3,0,14,13,14,14,3,0,63,0,0,0,10,14,23,22,9,9,86,0,0,0,6,0,0,0,0,0,8,0,0,3,3,0,0,0,0,0,8,0,0,3,13,17,8,3,0,0,50,0,0,0,5,3,0,5,0,0,22,0,0,0,8,7,23,31,3,3,72
LGA18450,8,41,395,601,114,89,31,26,10,1326,0,0,13,47,80,64,77,99,30,403,3,6,3,14,4,15,9,5,5,74,17,123,111,514,847,807,927,619,275,4241,0,3,5,31,18,24,19,3,0,108,0,0,9,24,26,11,16,3,0,94,0,0,12,66,44,102,196,112,71,606,0,4,4,12,20,63,88,140,45,383,0,0,22,28,14,26,4,0,0,92,13,41,57,316,52,45,26,21,7,589,10,9,23,79,32,11,7,3,0,177,0,11,24,99,15,16,4,3,0,180,12,49,26,95,26,16,3,3,0,225,0,27,3,55,38,28,37,26,9,218,0,3,11,40,80,226,340,459,198,1357,0,4,20,44,22,14,16,6,0,130,3,3,34,78,27,11,3,0,0,167,3,6,15,81,72,63,38,12,7,296,6,13,50,57,30,26,17,4,0,201,0,0,0,3,8,38,55,53,16,178
LGA18500,3,34,55,166,96,47,40,28,13,487,0,0,0,5,10,3,5,6,3,24,0,0,0,3,3,10,27,15,3,67,25,122,122,674,240,169,174,90,50,1666,0,0,0,17,3,12,3,3,3,36,0,8,16,94,21,19,19,8,11,195,0,4,11,57,23,11,46,23,31,206,0,0,0,11,6,14,23,35,11,96,4,40,40,62,38,44,15,5,0,252,3,3,3,37,28,17,19,11,3,121,0,0,6,28,10,12,9,4,3,76,0,0,0,40,7,4,10,0,0,63,0,0,0,0,3,0,0,8,3,11,0,4,6,122,26,11,7,6,3,188,0,0,3,47,8,20,30,30,13,158,0,4,5,48,28,16,12,9,0,119,0,4,7,44,12,10,0,0,0,83,0,0,0,6,12,3,5,3,0,29,0,3,3,43,28,25,19,3,3,133,0,0,0,0,3,3,3,0,0,17
LGA18710,0,0,3,5,7,3,0,0,0,16,0,0,0,0,3,4,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,13,41,63,64,68,26,14,298,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,14,11,3,3,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,6,3,0,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,0,0,4,0,24,0,0,0,3,0,4,0,4,0,10,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,5,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,3,0,0,3
LGA19399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA19499,0,3,43,48,11,4,3,0,3,110,0,0,0,0,0,3,0,0,0,7,0,0,0,4,0,0,0,0,0,8,6,3,48,56,27,33,36,11,3,222,0,0,3,3,3,0,0,0,0,4,0,3,12,11,0,0,0,0,0,29,0,0,9,8,5,0,0,4,0,32,0,0,0,0,0,0,0,0,0,5,0,0,11,13,0,0,0,0,0,24,3,3,3,39,0,0,0,3,0,49,0,0,5,6,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,4,0,0,5,8,3,0,0,0,0,17,0,0,3,9,0,0,0,0,0,14,0,0,5,6,0,3,0,0,3,19,0,0,0,9,0,0,0,0,0,12,0,0,12,10,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,3,15,0,4,0,0,0,23,0,0,0,0,0,0,3,0,0,5
LGA19799,0,0,0,0,5,3,0,3,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
