LGA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
LGA15800,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,7,6,3,0,0,3,0,0,4,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,6,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15850,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,10,4,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA15900,19,20,14,5,8,0,8,300,3,160,296,81,14,9,12,7,0,6,6,6,3,0,50,651,0,3,4,4,3,24,21,14,9,6,3,3,7,12,7,122,0,0,0,0,22,37,85,101,36,30,22,15,17,23,23,397,0,0,0,10,3,3,11,3,0,0,0,0,0,0,0,33,0,3,17,46,49,47,53,65,15,11,24,13,36,40,7,428,0,10,14,4,3,0,0,3,0,0,0,0,0,0,4,47,0,93,40,17,15,14,7,3,0,0,9,4,9,3,5,227,5,14,60,163,382,255,301,162,48,58,24,35,17,23,81,1624,0,0,0,3,5,3,32,36,8,21,40,37,32,11,13,250,0,0,3,12,115,186,111,128,30,50,39,56,45,23,20,812,0,52,37,18,67,39,5,8,0,0,3,3,8,0,19,268,0,0,4,18,18,12,13,8,0,8,11,24,33,18,6,173
LGA15950,42,23,25,20,9,13,3,462,3,47,44,29,11,3,36,41,24,23,23,27,25,17,11,363,0,3,3,24,52,149,240,140,45,64,69,70,95,41,44,1027,0,0,0,3,42,98,114,90,11,7,19,15,12,15,4,444,0,3,6,21,10,3,7,3,3,0,0,0,0,0,3,62,3,0,11,49,132,116,109,65,18,11,11,11,10,13,4,559,0,12,5,3,0,3,0,0,0,0,0,0,0,0,0,29,0,35,19,16,13,16,22,21,13,9,3,12,19,5,8,201,8,14,57,189,295,306,410,268,90,98,60,72,68,43,57,2024,0,0,0,0,0,3,9,18,3,14,0,11,16,3,3,87,0,0,6,27,68,143,105,92,36,32,40,28,40,40,19,673,3,11,9,12,36,30,32,31,6,12,13,32,17,3,0,247,3,3,7,24,50,53,63,33,7,4,9,8,13,4,8,302
LGA15990,67,33,53,39,29,11,27,1369,21,377,686,529,62,70,83,82,26,44,48,67,41,19,109,2266,0,3,18,43,75,185,230,114,36,13,23,23,20,32,35,858,0,0,0,7,101,195,189,113,25,23,24,21,39,22,19,780,0,4,28,61,63,33,24,8,5,0,0,0,4,0,8,245,3,5,38,98,135,129,89,34,8,5,11,10,8,0,14,607,0,30,27,25,10,3,10,8,0,0,0,0,0,0,7,114,0,308,188,99,84,49,148,88,28,27,34,51,25,18,46,1200,34,68,236,590,1041,999,1470,664,168,144,131,108,114,79,174,6027,0,0,0,5,8,14,10,14,3,7,4,5,4,0,4,75,0,3,6,63,157,381,344,289,49,62,53,75,57,43,49,1627,0,20,21,18,136,90,60,53,14,18,14,17,9,5,19,499,3,4,28,59,50,66,127,79,20,16,18,13,18,11,21,524
LGA16100,3,0,0,0,0,0,0,10,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,9,22,9,19,13,3,4,0,0,4,0,8,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA16150,5,3,0,0,3,0,0,45,0,20,35,26,0,6,0,0,0,0,5,0,0,0,5,101,0,0,0,0,0,4,6,4,0,0,0,0,0,0,0,12,0,0,0,0,0,6,12,14,0,0,7,3,4,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,5,4,8,7,4,0,0,0,0,0,0,0,34,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37,26,8,3,0,3,0,0,0,0,0,0,0,0,84,0,4,13,51,69,54,59,39,16,12,4,10,3,9,19,368,0,0,0,0,0,0,5,10,4,5,0,0,7,7,0,37,0,0,0,5,20,34,28,43,7,15,10,11,11,0,4,182,0,15,3,0,4,0,0,3,0,0,0,0,0,0,3,34,0,0,0,0,0,3,0,6,0,0,5,0,0,0,0,17
LGA16200,0,0,0,0,0,0,0,16,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,14,0,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,10,20,17,15,13,7,3,0,0,0,0,3,86,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,9,0,0,0,0,3,10,5,16,5,11,10,5,4,5,4,85,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA16260,16,27,15,8,13,0,21,470,9,163,287,236,39,16,20,38,4,21,22,27,16,5,52,968,0,0,3,5,17,82,140,67,15,8,12,22,27,11,37,463,0,0,0,58,570,1696,2881,1890,288,276,267,254,286,145,269,8882,6,97,216,687,493,542,279,124,9,17,21,23,19,14,147,2688,0,3,25,152,323,584,372,373,64,67,73,73,83,43,65,2299,0,128,88,60,16,10,0,3,0,0,0,0,0,0,20,319,0,81,72,25,15,20,30,24,7,3,3,0,3,3,17,294,12,15,53,157,445,516,795,415,122,139,102,81,90,56,169,3166,0,0,0,6,44,102,233,224,68,146,140,200,238,119,40,1559,0,0,5,98,334,884,602,639,168,167,189,178,175,118,88,3636,0,29,21,17,186,122,48,42,7,9,10,4,8,3,21,526,0,3,12,41,83,133,172,126,34,18,24,30,21,22,15,723
LGA16350,21,24,15,12,3,0,23,614,7,176,308,257,46,24,15,8,3,3,7,3,3,7,43,902,0,5,0,0,4,6,23,12,4,0,0,3,0,3,5,65,0,0,0,6,29,42,107,89,3,7,7,8,0,11,7,320,0,10,24,160,119,158,130,47,3,5,9,8,6,5,49,717,0,0,24,54,58,66,50,34,3,18,14,4,7,0,21,353,3,331,437,227,131,50,19,12,4,0,3,0,0,0,53,1263,0,139,209,73,42,15,18,8,0,0,4,0,0,0,21,535,3,11,30,176,500,756,1072,470,117,139,129,108,94,53,210,3867,0,5,3,16,32,79,149,157,33,33,33,43,44,20,13,663,0,0,3,79,418,1291,770,535,107,99,114,113,110,71,91,3797,0,41,42,22,101,69,46,22,0,0,7,0,3,0,6,360,0,0,3,24,26,25,33,22,0,5,4,4,0,3,8,158
LGA16380,8,15,3,3,6,3,7,187,0,31,34,26,5,0,0,4,3,3,0,0,0,0,11,118,0,0,3,8,0,3,11,8,0,3,0,0,3,0,3,46,0,0,0,0,7,3,11,15,3,0,0,3,0,5,0,42,0,3,0,7,3,0,0,0,0,0,0,0,0,0,0,16,3,0,12,6,15,5,9,9,3,3,0,0,0,0,0,61,3,36,25,11,0,0,0,0,0,0,0,0,0,0,5,74,0,131,75,22,25,10,15,3,0,0,0,0,0,0,15,298,10,18,70,161,282,149,169,82,5,18,23,4,11,6,48,1061,0,0,0,0,0,0,3,4,0,0,3,0,0,0,0,9,0,0,3,6,27,56,48,42,13,5,14,19,8,0,20,251,0,13,7,3,4,4,6,3,0,0,0,0,0,0,3,49,0,4,3,5,3,3,0,8,0,0,0,0,0,0,0,27
LGA16400,6,3,0,7,0,0,7,107,3,36,36,20,8,3,6,0,0,0,0,0,0,0,3,123,0,0,0,0,3,3,11,6,0,0,0,0,0,0,0,30,0,0,0,0,3,3,12,18,0,3,3,0,0,3,3,47,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,11,0,0,21,34,44,13,3,3,0,0,0,0,0,0,10,127,0,33,31,9,0,0,0,0,0,0,0,0,0,0,4,80,0,103,64,24,11,3,15,13,0,0,0,0,0,0,3,232,10,8,42,131,182,149,150,72,24,27,8,11,13,10,46,877,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,0,0,0,3,34,51,41,47,16,3,6,9,20,3,8,241,0,13,6,3,6,4,3,3,0,0,0,0,0,0,0,48,0,3,0,7,3,4,5,0,0,0,0,0,0,0,0,28
LGA16490,6,8,3,0,3,3,3,104,3,70,180,104,12,5,0,4,0,0,0,3,0,0,11,396,0,0,0,0,7,6,7,3,4,0,3,0,0,0,0,28,0,0,0,0,7,13,7,13,0,0,3,3,0,3,4,50,0,0,0,3,0,7,3,0,0,0,0,4,0,0,0,26,0,0,13,22,16,19,18,15,4,0,0,0,0,0,6,118,0,33,25,9,3,0,0,0,0,0,0,0,0,0,5,80,0,34,34,14,5,4,4,7,0,4,0,5,5,0,3,116,0,3,28,78,170,128,161,84,22,11,25,16,19,6,27,784,0,0,3,6,0,3,13,33,11,5,7,7,12,0,0,98,0,0,0,3,35,53,64,101,34,35,29,42,23,16,7,454,0,8,17,10,21,21,3,3,0,0,0,3,0,0,4,89,0,0,3,10,10,11,9,4,0,0,0,0,0,0,0,50
LGA16550,312,279,236,185,156,78,57,2806,17,147,268,174,37,15,50,63,21,44,61,60,46,12,58,1079,0,3,7,12,18,95,114,74,14,10,18,11,21,8,19,443,0,0,3,14,31,94,144,116,23,23,24,33,13,36,36,584,6,19,39,94,64,51,21,17,3,4,8,4,0,3,31,366,3,0,33,153,273,361,189,172,49,41,90,113,187,194,33,1885,3,112,94,36,0,0,3,0,0,0,0,0,0,0,6,264,3,33,28,21,17,16,27,40,13,15,4,23,16,27,12,295,5,14,72,220,427,455,600,341,80,82,80,74,81,53,103,2692,0,0,0,7,5,9,21,17,12,11,19,26,28,41,10,211,0,3,8,45,141,255,173,191,48,62,67,47,57,39,41,1178,7,35,45,22,138,110,67,44,3,8,21,11,8,11,17,554,3,0,15,43,65,78,116,86,31,31,54,67,68,53,25,731
LGA16610,3,0,0,0,0,0,0,30,0,13,7,0,0,0,0,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,15,8,3,0,4,3,0,0,0,0,0,0,0,48,0,4,3,34,61,37,27,23,0,4,3,0,0,3,17,218,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,15,18,21,32,3,3,0,3,3,3,6,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7
LGA16650,26,23,20,9,7,3,7,343,3,167,454,234,41,25,35,33,7,14,16,26,11,7,100,1170,0,0,5,4,17,69,96,46,8,15,8,15,16,11,16,341,0,0,0,3,33,53,70,65,15,15,20,15,18,21,20,342,0,18,60,452,639,709,346,169,16,47,22,36,38,14,144,2716,0,0,9,26,97,152,115,65,16,17,14,17,31,18,21,604,4,120,101,47,15,8,0,0,0,0,0,0,0,0,15,314,0,33,10,9,6,7,14,9,0,3,0,0,0,0,0,93,4,5,26,90,239,302,471,241,55,54,39,38,41,33,61,1706,0,0,0,3,10,25,51,46,4,28,19,14,19,22,8,245,0,0,6,58,171,455,339,345,79,108,109,98,97,78,56,2012,0,6,11,7,56,46,38,46,11,10,6,26,17,10,3,292,0,0,0,18,27,44,66,31,4,16,5,4,9,7,7,234
LGA16700,4,17,10,10,4,11,17,346,15,367,581,357,39,24,34,34,20,15,24,25,22,18,88,1647,0,8,5,5,41,107,180,99,25,15,10,23,22,23,15,577,0,0,0,21,262,789,1281,957,145,195,201,208,214,114,159,4545,0,28,77,254,184,134,47,24,6,4,9,6,3,0,22,796,0,3,20,95,272,356,260,155,31,45,47,55,73,42,24,1481,0,60,42,19,12,3,0,0,0,0,0,0,0,0,8,134,0,33,28,18,11,14,19,5,0,0,4,4,0,0,5,143,13,8,39,142,250,258,334,151,46,34,39,52,31,7,51,1447,0,0,0,7,15,29,57,65,20,36,32,47,54,33,16,402,0,0,4,53,178,413,290,409,106,127,105,141,129,39,61,2058,0,3,9,10,84,67,28,27,3,5,11,11,10,0,6,269,0,3,7,41,75,82,122,66,13,16,26,25,24,33,9,544
LGA16900,11,12,0,0,0,0,0,129,0,59,181,115,16,10,3,6,0,4,3,0,0,0,12,412,0,0,0,0,3,7,4,4,0,3,0,0,0,0,0,29,0,0,0,3,0,4,9,14,0,0,0,3,3,3,4,49,0,0,5,16,12,7,0,5,0,0,0,0,0,0,0,53,0,0,6,3,3,7,12,10,0,3,0,0,3,0,3,51,0,63,124,44,13,0,0,5,0,0,0,0,0,0,17,262,0,127,92,11,5,7,3,3,0,0,0,0,0,0,14,264,3,5,25,69,106,135,137,66,17,19,4,0,3,4,17,606,0,0,0,5,3,0,10,8,4,0,3,3,0,0,0,47,0,0,0,8,54,89,37,55,4,0,7,7,5,6,12,296,0,8,13,3,51,15,5,4,0,0,0,0,0,0,0,104,0,0,0,4,0,3,8,9,0,0,0,0,7,3,4,34
LGA16950,3,0,0,0,0,0,12,176,0,64,116,62,13,9,5,0,0,0,3,0,0,3,30,299,0,0,0,0,4,9,19,4,0,3,0,0,3,5,3,48,0,0,0,0,6,9,16,9,0,4,0,3,0,0,3,44,0,3,3,9,5,0,0,0,0,0,0,0,0,0,13,43,0,3,12,15,8,3,15,4,0,3,0,0,0,0,3,71,0,101,67,32,5,3,0,0,0,0,0,0,0,0,11,216,3,155,136,30,26,13,12,14,0,0,0,0,0,0,10,404,19,8,55,220,328,193,153,64,24,15,12,8,23,0,86,1196,0,3,0,0,0,3,0,0,0,0,0,14,3,0,3,20,0,0,0,4,47,87,60,40,11,21,7,24,25,13,26,361,0,19,16,11,31,13,0,5,0,0,0,3,0,0,6,99,3,6,5,14,7,3,9,3,0,0,0,0,0,0,4,46
LGA17000,3,8,0,0,0,0,0,38,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,4,0,0,3,0,0,0,0,3,0,0,19,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,16,3,4,0,8,3,0,0,0,0,0,3,0,50,0,0,10,31,81,94,76,68,19,13,10,0,0,0,18,429,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,6,24,12,27,14,9,16,9,14,0,3,129,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7
LGA17040,3,0,0,0,0,0,0,38,3,24,38,4,0,0,3,0,0,0,0,0,0,0,5,84,0,0,0,0,0,3,3,0,3,0,0,0,0,0,3,17,0,0,0,0,0,3,8,4,0,0,0,4,4,0,0,20,0,3,10,10,3,0,0,0,0,0,0,0,0,0,0,24,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,20,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,6,0,29,19,9,9,3,4,0,0,0,0,0,0,0,3,83,0,7,8,52,58,55,36,15,4,11,3,0,3,0,21,269,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,9,10,9,4,0,0,3,4,0,0,0,41,0,7,8,0,6,10,3,0,0,0,0,3,0,0,4,32,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,10
LGA17080,0,0,0,0,0,0,0,14,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,0,3,0,4,0,0,0,0,7,42,0,3,10,13,38,39,28,25,3,7,6,0,3,0,18,189,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,7,0,22,5,3,0,5,0,0,4,49,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
LGA17100,7,8,4,12,4,4,3,138,7,83,163,119,21,3,7,8,0,4,7,10,10,5,28,472,0,0,0,0,3,12,24,7,0,4,8,7,4,8,4,87,0,0,0,20,238,407,805,571,125,127,147,180,189,129,152,3095,0,34,62,166,116,137,60,19,9,3,4,3,4,0,24,653,0,0,17,25,76,88,54,46,9,14,11,14,22,7,17,390,0,13,12,3,3,0,0,0,0,0,0,0,0,0,0,28,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,3,6,33,45,40,93,42,16,14,4,3,12,5,13,331,0,0,0,3,8,26,65,33,6,11,15,23,31,16,3,251,0,0,4,11,39,116,93,63,31,28,40,49,33,27,28,553,0,4,6,3,17,11,5,7,0,0,0,4,4,0,3,67,0,3,0,8,19,20,30,11,5,3,9,0,3,4,9,122
LGA17150,21,33,26,9,12,6,21,840,10,248,438,236,34,19,25,17,12,7,21,6,13,3,57,1143,0,4,3,4,18,56,98,39,11,12,0,0,5,7,0,258,0,0,0,3,34,50,69,35,7,7,3,3,3,4,9,228,0,22,65,228,123,92,45,18,0,0,3,0,3,0,19,621,0,0,21,83,143,136,75,37,11,8,4,14,8,4,17,564,0,156,106,34,14,9,5,3,0,0,0,0,0,0,15,354,0,174,120,47,24,19,37,19,9,6,11,7,0,4,13,495,29,32,92,288,549,627,831,380,76,82,52,67,48,28,96,3258,0,0,0,17,8,21,17,18,3,9,8,9,7,3,3,108,0,0,19,77,180,284,196,155,45,46,33,41,48,18,36,1182,0,19,20,21,143,82,58,21,9,9,8,11,7,0,6,410,0,5,18,31,57,57,55,24,6,0,3,3,6,3,12,285
LGA17200,189,204,142,120,141,69,41,1943,0,68,112,101,36,35,97,183,91,138,201,228,235,121,102,1748,0,0,3,16,42,196,356,218,53,96,118,117,171,178,171,1733,0,0,0,15,123,238,541,602,161,207,240,280,346,409,334,3493,0,13,33,123,57,63,32,14,3,3,11,14,6,9,15,419,0,0,35,114,274,394,444,315,62,79,123,128,170,112,80,2332,0,46,51,21,8,3,5,3,0,0,0,0,3,0,0,137,4,42,32,21,31,32,56,54,24,25,33,46,65,45,27,538,8,23,83,328,743,823,1179,704,214,241,240,233,258,174,174,5425,0,0,0,0,8,26,27,30,14,10,17,29,41,22,6,236,0,0,4,52,198,510,234,217,79,77,76,89,110,116,54,1820,3,13,26,23,122,95,83,70,22,26,26,37,43,29,15,616,3,0,17,42,100,140,242,161,37,44,64,98,110,96,45,1211
LGA17310,5,9,3,0,0,0,3,60,0,12,12,12,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,15,0,0,0,0,0,4,6,13,5,3,0,6,52,47,37,175,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,11,0,3,4,4,3,3,8,8,0,0,4,3,3,0,0,51,0,8,4,3,3,0,0,0,0,0,0,0,0,0,0,17,0,44,18,5,0,3,7,3,0,0,0,0,0,0,0,90,4,8,15,49,103,68,58,37,18,18,7,7,0,3,17,418,0,0,0,0,0,0,7,14,3,0,5,0,0,0,0,32,0,0,0,0,10,41,22,89,11,50,59,58,45,14,18,421,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,16,0,0,4,8,4,0,8,14,0,3,3,4,10,3,0,56
LGA17350,0,0,0,0,0,0,0,4,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,3,4,3,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,0,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17400,0,0,0,0,0,0,0,11,0,4,8,3,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,20,33,19,10,4,0,0,0,0,0,0,4,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,4,0,0,0,0,22,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA17420,37,31,38,12,17,10,5,561,18,260,398,215,46,15,26,17,0,3,3,6,12,7,67,1096,0,5,3,12,13,26,68,25,3,12,14,5,9,3,0,192,0,0,0,14,135,588,755,561,87,88,69,41,46,28,45,2463,0,27,80,211,139,166,89,30,8,0,3,0,0,7,16,778,4,0,30,141,310,502,283,211,32,38,39,40,29,19,22,1695,3,148,146,66,41,16,6,3,0,0,3,0,0,0,14,453,0,100,86,38,23,25,30,29,3,4,0,4,12,3,10,361,9,7,57,181,400,408,615,284,39,68,41,55,33,19,60,2281,0,0,0,17,61,138,204,85,26,32,15,21,32,31,9,684,0,0,9,123,456,885,422,244,29,33,39,48,40,26,47,2386,0,22,18,23,175,112,43,14,0,3,11,0,4,0,9,429,0,0,8,37,83,122,114,109,14,17,25,23,18,6,13,597
