LGA_CODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
LGA15650,34,10,7,12,10,6,3,4,96,0,0,0,0,0,0,0,0,0,40,40,32,16,55,19,17,14,15,12,3,42,226,47,6,24,3,3,0,0,0,0,4,95,14,14,37,5,11,5,4,4,3,6,99,0,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,12,20,36,5,16,5,4,4,3,6,111,0,0,0,0,0,0,0,0,0,22,23,60,30,59,8,14,12,4,6,3,38,232,108,8,13,7,4,0,3,0,0,5,153,26,11,11,0,8,3,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,15,13,0,8,3,0,0,0,0,66,0,0,0,0,0,0,0,0,0,12,12,132,24,28,10,11,4,5,0,0,18,230,123,16,3,0,0,0,0,0,0,8,152,26,0,4,0
LGA15700,13,0,3,3,3,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,15,8,22,3,11,6,8,6,3,3,85,56,15,16,0,3,0,0,3,0,4,95,4,16,9,5,3,0,3,4,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,9,5,3,0,3,4,0,0,43,0,0,0,0,0,0,0,0,0,0,0,61,29,21,5,4,0,3,9,0,7,133,165,9,10,0,3,0,0,0,0,10,208,16,5,7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,24,5,7,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,190,17,15,3,3,0,0,0,0,11,246,308,7,3,0,0,0,0,0,0,13,340,40,6,3,0
LGA15750,15,5,3,7,4,3,0,6,47,0,0,0,0,0,0,0,0,0,0,0,12,5,27,8,8,10,3,4,0,4,87,26,9,8,0,0,0,0,0,0,0,39,7,7,17,0,0,0,0,0,3,0,38,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,7,18,0,0,0,0,0,3,0,40,0,0,0,0,0,0,0,0,0,0,0,33,14,22,0,0,0,0,0,3,3,82,44,4,5,0,0,0,0,3,0,0,59,8,3,6,0,3,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,3,12,0,3,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,59,14,16,0,3,0,0,6,0,3,103,73,4,0,0,0,0,0,0,0,3,81,15,4,0,0
LGA15800,4,3,5,0,0,4,3,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,0,8,3,3,40,11,0,0,0,0,3,0,0,0,0,12,0,4,3,0,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,4,5,0,4,7,3,0,0,3,35,19,3,0,0,0,0,0,0,0,0,30,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,5,0,0,0,0,0,0,0,0,34,36,6,0,0,0,0,3,0,0,0,48,4,0,0,0
LGA15850,3,0,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,3,3,0,0,22,16,3,3,0,0,0,0,0,0,5,22,0,3,3,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,16,8,5,0,0,0,0,0,0,6,32,24,0,0,0,0,0,0,0,0,0,23,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,27,36,0,0,0,0,0,0,0,0,0,39,0,0,0,0
LGA15900,645,162,225,273,367,350,202,96,2716,0,0,0,0,0,0,0,0,0,6,7,633,346,916,244,308,352,444,453,247,142,4086,752,234,240,31,45,30,30,23,15,35,1433,299,339,508,79,132,91,77,80,43,32,1677,11,16,46,15,12,21,13,16,23,17,188,0,0,4,0,0,0,0,0,0,0,7,306,355,557,88,142,110,98,99,61,52,1869,0,0,0,0,0,0,0,0,0,3,3,1060,587,791,122,188,144,120,124,78,92,3313,1305,157,95,24,27,18,13,15,3,43,1709,566,147,131,24,34,21,16,11,13,16,973,51,27,35,12,15,7,9,7,15,15,184,0,0,0,0,0,0,0,0,0,0,7,612,176,167,32,44,26,20,17,27,27,1160,0,0,0,0,0,0,0,0,0,6,6,1922,334,264,55,70,47,36,29,35,76,2874,1493,49,32,4,5,6,10,4,3,48,1655,696,34,14,6
LGA15950,892,230,300,329,387,457,258,95,3852,0,0,3,0,0,0,0,0,0,0,3,1275,628,1450,447,543,616,626,722,424,188,6910,986,605,638,152,129,98,98,105,49,52,2921,732,652,731,155,164,130,134,158,79,32,2963,9,30,41,4,11,14,17,21,9,4,161,3,0,0,0,0,0,0,0,0,0,8,747,681,772,160,172,141,153,176,91,36,3135,0,0,3,0,0,0,0,0,0,0,8,1735,1286,1412,315,300,239,244,288,143,95,6059,1338,359,229,41,70,25,37,38,19,38,2185,782,224,122,24,22,37,48,36,15,23,1327,58,27,19,3,5,9,3,11,7,4,148,4,0,3,0,0,0,0,0,0,0,5,848,251,147,24,26,44,48,43,24,32,1481,0,0,0,0,0,0,0,0,0,0,0,2184,607,378,67,97,66,88,76,35,66,3667,1503,101,57,14,23,9,17,18,14,26,1785,727,52,26,14
LGA15990,1618,335,417,516,603,591,318,135,5624,3,0,3,0,0,0,0,0,0,8,20,1680,1017,2789,748,857,972,1024,963,522,292,10856,2800,2495,2178,371,308,254,232,177,71,142,9029,1188,1467,1530,240,221,189,186,197,105,102,5424,41,50,96,5,10,20,44,29,36,28,367,5,13,8,0,0,3,3,0,0,0,40,1234,1532,1633,245,227,218,236,228,144,130,5832,4,3,0,3,0,0,0,0,0,11,20,4043,4026,3811,616,537,475,469,409,213,283,14879,6267,1519,894,142,110,107,67,55,34,177,9356,2671,690,407,68,51,62,56,49,5,53,4114,197,69,84,12,16,18,25,20,16,20,469,14,3,0,0,0,0,0,0,0,4,26,2887,760,491,77,62,73,86,67,28,76,4610,4,0,0,0,0,0,0,0,0,5,11,9151,2275,1379,220,174,184,146,127,62,260,13979,5580,331,177,26,26,22,25,16,10,111,6313,2456,138,72,7
LGA16100,7,4,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,3,3,12,3,12,8,3,0,0,5,0,3,44,14,4,3,0,0,0,0,0,0,0,23,8,4,5,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,5,0,0,0,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,27,6,9,0,0,0,0,0,4,0,51,40,0,0,0,0,0,0,0,0,0,48,17,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,3,60,0,3,0,0,0,0,0,0,3,68,60,0,0,0,0,3,0,0,0,0,69,13,0,0,0
LGA16150,164,51,73,35,38,35,18,10,476,0,0,0,0,0,0,0,0,0,0,0,86,64,202,63,81,44,40,46,23,10,659,139,44,35,3,7,9,3,0,0,13,257,45,59,124,29,38,25,6,8,8,4,340,4,9,12,0,3,0,0,3,0,0,35,0,0,3,0,0,0,0,0,0,0,3,48,69,141,29,44,25,10,11,7,7,381,0,0,0,0,0,0,0,0,0,0,0,188,113,172,27,51,36,11,11,11,20,631,252,30,22,6,3,9,3,0,3,16,335,80,35,35,8,4,3,0,0,0,8,173,7,3,3,0,0,0,3,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,81,34,39,9,4,3,3,4,8,5,198,0,0,0,0,0,0,0,0,0,0,0,335,68,63,8,8,14,3,3,6,25,537,289,12,12,4,6,0,0,0,3,10,333,88,13,13,0
LGA16200,24,8,12,3,7,3,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,17,36,11,15,7,7,3,0,3,110,24,7,12,5,3,0,3,0,0,0,47,7,9,14,5,4,3,0,4,0,0,51,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,9,17,5,4,3,0,4,0,3,57,0,0,0,0,0,0,0,0,0,0,0,32,15,31,9,8,3,3,4,0,3,107,56,12,4,0,0,0,0,0,0,6,76,14,7,15,0,5,0,0,0,0,0,38,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,14,12,10,0,5,0,0,3,0,0,50,0,0,0,0,0,0,0,0,0,0,3,69,22,15,0,5,0,4,3,0,6,126,68,4,0,0,0,0,0,0,0,3,82,10,6,3,0
LGA16260,8067,1360,1718,2209,2329,2514,1482,534,26365,3,0,4,0,0,0,0,0,3,178,196,3905,3764,8682,1514,1881,2391,2505,2699,1611,806,29771,1550,517,445,89,97,69,76,59,38,82,3023,4170,4358,4446,681,642,744,723,801,433,219,17212,217,447,650,100,156,190,119,124,73,65,2146,35,22,19,7,4,4,0,0,3,7,93,4417,4827,5117,783,807,937,846,925,509,289,19453,4,5,0,0,0,0,0,0,0,143,157,5972,5351,5565,875,898,1010,917,981,549,518,22624,2213,291,181,36,26,37,27,7,4,65,2888,6421,1732,969,150,129,103,77,82,46,142,9849,1168,555,510,68,100,104,92,88,79,147,2905,42,7,6,0,0,0,0,4,0,3,58,7631,2301,1493,212,232,209,165,171,126,291,12814,8,0,0,0,0,0,0,0,0,105,111,9851,2586,1676,251,252,246,187,178,131,462,15813,2224,99,46,11,15,12,3,17,12,57,2503,5876,480,230,34
LGA16350,1380,249,242,285,248,194,123,95,4276,0,0,0,0,0,0,0,0,0,121,122,1764,902,1660,318,325,333,302,238,154,286,6283,1546,335,268,33,45,23,27,21,7,63,2366,1374,953,1150,153,163,162,104,68,41,61,4226,43,71,112,16,17,16,22,12,12,11,321,6,10,9,0,4,0,0,0,0,4,29,1418,1031,1265,162,189,177,125,83,51,72,4575,3,3,0,0,0,0,0,0,0,78,84,2975,1365,1531,195,237,202,152,100,60,213,7023,2899,246,138,21,28,19,20,14,5,104,3491,2204,505,348,37,49,39,33,20,14,70,3313,131,69,75,7,3,12,22,22,11,19,367,16,3,3,0,0,0,0,0,0,6,29,2353,573,421,50,51,48,60,38,22,91,3711,4,0,0,0,0,0,0,0,0,56,64,5257,815,562,64,83,71,75,53,26,253,7269,3637,122,53,9,8,9,3,10,3,106,3960,2612,164,65,9
LGA16380,99,20,26,16,16,18,11,8,270,0,0,0,0,0,0,0,0,0,0,0,122,66,178,40,49,37,40,33,23,22,612,313,125,89,14,13,18,17,7,0,21,619,78,66,85,18,13,23,11,11,3,3,315,0,3,8,0,0,0,0,3,0,0,28,0,0,0,0,0,0,0,0,0,0,3,83,68,92,23,16,25,11,9,7,3,342,0,0,0,0,0,0,0,0,0,0,0,393,197,181,31,35,45,26,15,9,27,964,803,108,81,3,17,15,9,10,4,32,1075,112,41,35,6,9,0,0,9,3,8,214,13,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,8,121,40,36,6,9,0,5,5,3,8,239,3,0,0,0,0,0,0,0,0,0,4,928,147,117,15,24,17,14,18,3,44,1316,1090,65,27,6,4,4,3,0,3,40,1244,146,16,11,0
LGA16400,84,17,11,14,13,11,10,12,228,0,0,0,0,0,0,0,0,0,3,3,127,61,143,38,28,27,24,25,15,33,528,273,88,104,17,20,10,12,9,6,38,580,64,47,73,13,12,6,18,10,0,8,248,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,64,47,79,13,12,3,18,10,0,8,258,0,0,0,0,0,0,0,0,0,0,0,341,134,184,31,32,18,32,16,6,41,841,692,95,105,16,7,6,7,0,0,33,971,119,22,42,0,0,0,3,3,0,3,189,3,3,10,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,7,125,22,48,0,0,0,3,3,0,7,219,0,0,0,0,0,0,0,0,0,0,0,821,125,151,16,9,6,7,7,0,37,1192,977,52,25,7,7,0,6,0,3,37,1108,176,13,4,0
LGA16490,433,73,70,88,113,102,48,17,1119,0,0,0,0,0,0,0,0,0,0,0,267,110,525,101,84,107,133,113,60,24,1527,371,96,84,9,15,11,16,19,4,13,641,175,146,272,41,45,31,44,33,11,9,812,4,5,8,0,0,4,3,0,3,0,36,0,0,0,0,0,0,0,0,0,0,3,187,152,279,45,44,35,44,41,17,15,850,0,0,0,0,0,0,0,0,0,0,0,555,248,369,52,62,50,56,59,19,24,1494,862,76,67,11,23,3,12,11,4,30,1098,332,76,85,15,8,11,9,3,3,11,543,25,8,22,0,3,3,3,0,3,4,71,8,0,0,0,0,0,0,0,0,0,8,369,86,100,15,4,10,8,8,6,15,625,3,0,0,0,0,0,0,0,0,0,3,1232,162,165,23,27,13,20,17,9,49,1729,891,45,17,0,3,4,0,0,0,29,990,444,19,11,3
LGA16550,1702,405,574,740,962,1117,619,263,7807,0,0,0,0,3,0,3,0,0,107,117,1493,983,3052,961,1192,1367,1497,1568,869,483,13477,1526,1240,1071,197,169,134,86,83,41,78,4620,1464,983,1011,169,195,189,176,197,119,73,4573,25,33,61,9,11,12,20,27,19,16,234,8,11,7,0,0,0,0,0,0,0,26,1495,1021,1079,182,205,204,196,225,140,85,4837,0,0,0,0,0,0,0,0,0,80,88,3022,2259,2146,373,379,337,287,304,182,248,9543,2597,502,224,35,36,17,22,32,9,61,3532,2146,414,261,40,53,53,43,25,24,59,3111,173,57,58,18,7,15,12,20,8,25,389,18,3,0,0,0,0,0,0,0,0,18,2333,468,320,52,63,69,59,43,39,81,3519,3,0,0,0,0,0,0,0,0,78,80,4934,971,542,87,95,82,78,74,46,224,7133,2103,104,52,12,4,11,11,12,3,51,2354,2289,124,73,17
LGA16610,10,3,0,5,4,6,0,4,38,0,0,0,0,0,0,0,0,0,0,0,16,6,29,4,7,5,7,8,0,4,82,60,14,19,0,0,3,5,0,0,8,101,11,7,12,0,0,0,0,4,0,8,44,3,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,7,16,0,0,0,0,3,0,8,55,0,0,0,0,0,0,0,0,0,0,0,73,21,37,3,4,3,5,3,0,11,158,111,10,8,3,0,0,0,0,0,9,143,18,9,5,0,0,0,0,3,0,0,40,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,16,9,5,0,0,0,0,3,0,0,47,0,0,0,0,0,0,0,0,0,0,0,132,25,17,0,0,0,0,3,0,6,190,216,3,8,0,0,0,0,0,3,5,242,18,3,0,0
LGA16650,3618,599,662,1006,1107,1218,722,322,11634,0,0,0,0,0,0,0,0,3,8,10,1638,1382,3965,715,767,1134,1210,1321,787,380,13293,763,324,236,48,40,30,29,25,8,46,1546,1908,1402,1388,130,166,191,156,152,102,104,5698,101,110,128,26,32,36,33,53,44,31,603,19,11,11,0,0,3,0,3,0,5,51,2026,1520,1529,160,198,234,190,213,144,145,6357,3,3,0,0,0,0,0,0,0,3,6,2791,1847,1765,205,240,267,218,235,153,197,7908,1205,128,73,12,8,13,8,9,3,43,1507,3289,506,269,23,33,40,22,21,15,114,4333,535,127,120,21,25,21,28,23,33,42,991,30,8,3,0,0,0,0,0,0,0,45,3856,640,395,46,53,60,48,45,44,158,5364,0,0,0,0,0,0,0,0,0,4,10,5069,772,471,61,61,70,55,55,53,210,6879,1072,47,37,3,8,0,0,3,9,29,1211,3513,119,64,11
LGA16700,3415,602,790,931,1057,1099,579,284,11611,3,0,3,0,0,0,0,3,0,13,24,1895,1724,3746,687,893,1011,1152,1203,647,343,13297,964,365,268,61,43,45,32,25,18,33,1850,2252,1812,1581,288,283,245,273,285,138,103,7249,79,128,229,54,40,51,56,66,28,23,756,17,8,9,0,0,0,0,0,0,0,34,2343,1945,1813,337,320,297,334,353,162,127,8047,3,0,0,0,0,3,0,0,0,4,10,3308,2315,2086,400,365,338,368,379,184,163,9908,1434,187,86,19,20,13,16,12,9,38,1821,3216,682,367,60,60,43,44,37,14,63,4577,400,229,175,29,43,39,33,49,25,59,1090,17,4,3,0,0,0,0,0,0,0,31,3634,913,550,84,102,88,76,83,35,122,5694,4,3,0,0,0,0,0,0,0,3,7,5074,1106,640,106,124,94,94,100,44,158,7527,1417,54,21,5,6,3,3,8,0,33,1551,3161,164,62,15
LGA16900,98,19,31,29,22,15,8,17,365,0,0,0,0,0,0,0,0,0,0,0,219,93,168,34,47,43,39,20,10,32,697,350,76,65,14,15,7,10,3,3,19,570,188,70,93,13,13,9,11,9,10,8,431,10,6,4,0,0,0,3,0,0,7,41,0,0,0,0,0,0,0,0,0,0,3,197,81,100,12,14,11,9,11,10,13,474,0,0,0,0,0,0,0,0,0,0,0,546,155,169,29,31,25,19,21,13,38,1038,1232,67,50,3,0,3,3,5,0,47,1407,509,41,56,0,3,3,10,3,0,23,644,30,7,4,0,5,0,0,3,0,3,55,8,0,0,0,0,0,0,0,0,0,8,546,48,58,0,11,3,6,10,0,23,714,4,0,0,0,0,0,0,0,0,0,4,1786,114,109,5,16,12,10,10,0,68,2125,1565,34,14,6,0,6,3,3,0,44,1677,652,11,7,0
LGA16950,132,22,40,29,38,32,19,13,398,0,0,0,0,0,0,0,0,0,49,49,172,83,204,39,52,38,47,51,23,77,782,348,100,83,11,21,11,10,7,5,27,618,87,72,92,13,14,20,16,18,4,5,345,4,5,7,0,3,6,3,7,6,0,41,0,0,0,0,0,0,0,0,0,0,4,90,72,105,13,19,30,20,24,13,7,395,0,0,0,0,0,0,0,0,0,40,39,439,175,189,27,35,38,27,33,14,76,1051,1089,114,86,19,9,9,5,3,0,58,1390,194,39,36,3,3,5,0,3,3,17,301,11,5,10,0,5,0,3,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,214,49,42,3,6,8,3,4,3,16,343,0,0,0,0,0,0,0,0,0,30,32,1301,167,124,23,12,15,8,3,4,106,1763,1791,61,31,4,3,0,0,4,3,62,1957,321,7,9,0
LGA17000,40,4,18,9,8,13,3,3,114,0,0,0,0,0,0,0,0,0,0,0,45,28,70,11,25,19,11,14,3,8,233,99,35,29,4,7,3,0,3,0,5,187,25,19,41,10,8,3,6,5,0,0,121,0,5,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,25,26,47,8,9,3,13,3,0,0,131,0,0,0,0,0,0,0,0,0,0,0,121,59,74,19,15,12,13,7,0,5,315,229,25,21,3,3,0,0,0,0,7,301,28,7,23,4,0,3,0,0,0,0,72,5,0,4,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,33,7,30,4,0,3,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,265,37,45,7,3,3,0,0,4,7,385,184,8,11,4,3,0,0,0,0,4,213,36,9,3,0
LGA17040,11,3,7,11,26,18,11,22,125,0,0,0,0,0,0,0,0,0,24,20,42,13,38,14,14,19,31,27,16,51,255,113,34,16,5,4,0,0,0,0,8,181,23,15,21,0,3,0,3,0,0,0,65,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,23,12,21,0,3,0,3,3,0,0,72,0,0,0,0,0,0,0,0,0,25,23,129,50,39,7,5,3,8,4,0,38,280,251,14,15,3,4,0,0,0,0,14,308,68,18,6,0,0,0,0,3,0,0,96,0,3,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,69,16,6,0,0,0,0,6,0,3,110,3,0,0,0,0,0,0,0,0,11,13,322,31,28,3,8,0,3,6,0,31,431,315,8,7,0,0,0,0,0,0,21,347,75,4,4,0
LGA17080,15,3,14,9,22,16,4,10,94,0,0,0,0,0,0,0,0,0,18,18,19,7,28,4,18,9,26,17,4,28,152,40,11,16,0,0,0,3,0,0,3,77,5,5,37,3,7,4,3,6,3,0,72,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,10,35,3,7,4,3,3,3,0,79,0,0,0,0,0,0,0,0,0,11,11,41,23,53,3,10,7,7,9,3,18,162,78,14,9,0,3,0,0,3,0,3,112,20,16,11,0,0,0,0,0,0,0,48,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,22,16,10,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,7,7,97,28,22,0,3,0,0,3,0,13,174,149,6,7,0,0,0,0,0,0,3,174,27,0,6,0
LGA17100,1690,270,406,492,568,670,403,186,5793,0,0,0,0,0,0,0,0,0,8,8,704,649,1802,301,436,532,620,734,432,206,6422,233,50,51,3,4,13,12,8,6,11,397,850,641,594,67,104,89,101,96,45,44,2638,57,77,175,24,35,30,27,26,9,17,486,8,9,5,0,4,0,4,0,0,3,29,917,731,777,90,142,125,132,126,56,58,3153,3,0,0,0,0,0,0,0,0,0,4,1154,779,829,98,154,131,147,134,65,79,3559,334,27,12,0,3,6,0,0,0,16,401,1454,289,149,24,23,25,12,12,4,27,2025,272,143,126,29,30,28,25,27,24,24,725,13,0,0,0,0,0,0,0,0,0,15,1741,430,281,48,53,52,40,33,30,57,2773,0,0,0,0,0,0,0,0,0,0,0,2080,458,293,50,58,56,39,33,28,75,3170,272,7,6,0,3,0,0,0,0,16,307,1387,85,32,8
